lenguaje,n,algoritmo,escenario,repeticion,clave,posicion_origen,posicion,comparaciones,tiempo_ns
Python,10000,binaria,inicio,19,14101,0,2844,14,1703
Python,10000,lineal,inicio,13,14101,0,0,1,230
Python,10000,lineal,centro,27,15825,5000,5000,5001,192657
Python,10000,binaria,final,13,15100,9999,4912,12,1492
Python,10000,lineal,inicio,5,14101,0,0,1,221
Python,10000,lineal,centro,4,15825,5000,5000,5001,193448
Python,10000,binaria,inicio,6,14101,0,2844,14,1662
Python,10000,binaria,centro,22,15825,5000,6022,14,1573
Python,10000,lineal,inicio,12,14101,0,0,1,260
Python,10000,lineal,ausente,17,18288,-1,-1,10000,401317
Python,10000,lineal,centro,3,15825,5000,5000,5001,193027
Python,10000,lineal,centro,9,15825,5000,5000,5001,193298
Python,10000,binaria,ausente,25,18288,-1,-1,14,1853
Python,10000,binaria,ausente,16,18288,-1,-1,14,1533
Python,10000,lineal,ausente,27,18288,-1,-1,10000,400936
Python,10000,lineal,centro,23,15825,5000,5000,5001,208000
Python,10000,binaria,inicio,26,14101,0,2844,14,1722
Python,10000,lineal,ausente,20,18288,-1,-1,10000,390972
Python,10000,lineal,inicio,4,14101,0,0,1,250
Python,10000,lineal,final,5,15100,9999,9999,10000,402669
Python,10000,binaria,inicio,18,14101,0,2844,14,1833
Python,10000,binaria,inicio,21,14101,0,2844,14,1573
Python,10000,lineal,ausente,7,18288,-1,-1,10000,390421
Python,10000,binaria,inicio,13,14101,0,2844,14,1662
Python,10000,lineal,centro,29,15825,5000,5000,5001,193849
Python,10000,binaria,centro,8,15825,5000,6022,14,1532
Python,10000,lineal,inicio,26,14101,0,0,1,210
Python,10000,binaria,inicio,11,14101,0,2844,14,1432
Python,10000,binaria,final,30,15100,9999,4912,12,1422
Python,10000,lineal,ausente,2,18288,-1,-1,10000,401958
Python,10000,lineal,inicio,24,14101,0,0,1,300
Python,10000,lineal,final,1,15100,9999,9999,10000,399384
Python,10000,lineal,centro,15,15825,5000,5000,5001,194790
Python,10000,binaria,inicio,29,14101,0,2844,14,1922
Python,10000,lineal,ausente,25,18288,-1,-1,10000,404331
Python,10000,binaria,inicio,25,14101,0,2844,14,1742
Python,10000,binaria,inicio,1,14101,0,2844,14,1683
Python,10000,lineal,final,10,15100,9999,9999,10000,391152
Python,10000,lineal,ausente,11,18288,-1,-1,10000,389069
Python,10000,lineal,ausente,16,18288,-1,-1,10000,426675
Python,10000,lineal,inicio,16,14101,0,0,1,471
Python,10000,lineal,final,9,15100,9999,9999,10000,390141
Python,10000,binaria,final,25,15100,9999,4912,12,1682
Python,10000,binaria,centro,13,15825,5000,6022,14,1833
Python,10000,lineal,inicio,20,14101,0,0,1,251
Python,10000,lineal,centro,8,15825,5000,5000,5001,205075
Python,10000,binaria,centro,28,15825,5000,6022,14,1583
Python,10000,binaria,final,6,15100,9999,4912,12,1392
Python,10000,binaria,final,14,15100,9999,4912,12,1332
Python,10000,lineal,ausente,10,18288,-1,-1,10000,389329
Python,10000,binaria,ausente,17,18288,-1,-1,14,1643
Python,10000,lineal,final,27,15100,9999,9999,10000,390941
Python,10000,binaria,final,3,15100,9999,4912,12,1322
Python,10000,binaria,ausente,22,18288,-1,-1,14,1522
Python,10000,lineal,inicio,10,14101,0,0,1,240
Python,10000,lineal,final,28,15100,9999,9999,10000,405423
Python,10000,lineal,ausente,5,18288,-1,-1,10000,389950
Python,10000,binaria,ausente,12,18288,-1,-1,14,1692
Python,10000,binaria,ausente,10,18288,-1,-1,14,1512
Python,10000,binaria,centro,29,15825,5000,6022,14,1823
Python,10000,binaria,ausente,23,18288,-1,-1,14,1632
Python,10000,binaria,centro,30,15825,5000,6022,14,1543
Python,10000,binaria,ausente,28,18288,-1,-1,14,1562
Python,10000,lineal,centro,28,15825,5000,5000,5001,193057
Python,10000,binaria,inicio,16,14101,0,2844,14,1723
Python,10000,lineal,final,22,15100,9999,9999,10000,402048
Python,10000,binaria,inicio,12,14101,0,2844,14,1672
Python,10000,lineal,inicio,2,14101,0,0,1,410
Python,10000,binaria,ausente,3,18288,-1,-1,14,1803
Python,10000,lineal,centro,22,15825,5000,5000,5001,192627
Python,10000,lineal,final,26,15100,9999,9999,10000,392083
Python,10000,lineal,final,29,15100,9999,9999,10000,404071
Python,10000,binaria,centro,4,15825,5000,6022,14,2073
Python,10000,binaria,ausente,27,18288,-1,-1,14,1652
Python,10000,lineal,centro,25,15825,5000,5000,5001,208471
Python,10000,lineal,inicio,19,14101,0,0,1,401
Python,10000,binaria,inicio,14,14101,0,2844,14,1793
Python,10000,lineal,inicio,27,14101,0,0,1,210
Python,10000,binaria,final,7,15100,9999,4912,12,1723
Python,10000,binaria,inicio,4,14101,0,2844,14,1482
Python,10000,lineal,final,23,15100,9999,9999,10000,387777
Python,10000,binaria,final,2,15100,9999,4912,12,1332
Python,10000,lineal,ausente,29,18288,-1,-1,10000,400736
Python,10000,lineal,inicio,23,14101,0,0,1,391
Python,10000,lineal,final,24,15100,9999,9999,10000,634815
Python,10000,binaria,final,20,15100,9999,4912,12,2814
Python,10000,binaria,centro,18,15825,5000,6022,14,2303
Python,10000,binaria,centro,14,15825,5000,6022,14,1602
Python,10000,binaria,final,8,15100,9999,4912,12,1462
Python,10000,binaria,final,15,15100,9999,4912,12,1382
Python,10000,binaria,inicio,17,14101,0,2844,14,1562
Python,10000,lineal,centro,19,15825,5000,5000,5001,223403
Python,10000,lineal,centro,17,15825,5000,5000,5001,193398
Python,10000,binaria,ausente,2,18288,-1,-1,14,2454
Python,10000,binaria,ausente,9,18288,-1,-1,14,1613
Python,10000,binaria,centro,24,15825,5000,6022,14,1722
Python,10000,lineal,centro,12,15825,5000,5000,5001,192867
Python,10000,binaria,centro,10,15825,5000,6022,14,1612
Python,10000,lineal,centro,10,15825,5000,5000,5001,193258
Python,10000,lineal,ausente,23,18288,-1,-1,10000,402769
Python,10000,binaria,final,27,15100,9999,4912,12,1933
Python,10000,binaria,final,26,15100,9999,4912,12,1352
Python,10000,lineal,inicio,30,14101,0,0,1,591
Python,10000,binaria,ausente,11,18288,-1,-1,14,1573
Python,10000,binaria,ausente,18,18288,-1,-1,14,1502
Python,10000,lineal,centro,6,15825,5000,5000,5001,193658
Python,10000,binaria,inicio,24,14101,0,2844,14,1742
Python,10000,binaria,centro,5,15825,5000,6022,14,1562
Python,10000,lineal,ausente,1,18288,-1,-1,10000,391693
Python,10000,binaria,centro,17,15825,5000,6022,14,1873
Python,10000,binaria,ausente,19,18288,-1,-1,14,1582
Python,10000,lineal,inicio,14,14101,0,0,1,220
Python,10000,binaria,ausente,26,18288,-1,-1,14,1482
Python,10000,lineal,final,8,15100,9999,9999,10000,455618
Python,10000,binaria,inicio,20,14101,0,2844,14,2183
Python,10000,lineal,final,12,15100,9999,9999,10000,409309
Python,10000,lineal,inicio,11,14101,0,0,1,501
Python,10000,lineal,inicio,6,14101,0,0,1,250
Python,10000,binaria,inicio,2,14101,0,2844,14,1723
Python,10000,lineal,final,17,15100,9999,9999,10000,419745
Python,10000,lineal,inicio,22,14101,0,0,1,371
Python,10000,lineal,ausente,28,18288,-1,-1,10000,390841
Python,10000,lineal,centro,14,15825,5000,5000,5001,193338
Python,10000,lineal,ausente,18,18288,-1,-1,10000,404782
Python,10000,lineal,final,14,15100,9999,9999,10000,391032
Python,10000,binaria,final,5,15100,9999,4912,12,2033
Python,10000,lineal,ausente,6,18288,-1,-1,10000,388287
Python,10000,lineal,inicio,9,14101,0,0,1,261
Python,10000,binaria,final,9,15100,9999,4912,12,1462
Python,10000,binaria,ausente,30,18288,-1,-1,14,1913
Python,10000,binaria,centro,11,15825,5000,6022,14,1603
Python,10000,binaria,centro,26,15825,5000,6022,14,1532
Python,10000,binaria,ausente,1,18288,-1,-1,14,1552
Python,10000,lineal,inicio,21,14101,0,0,1,221
Python,10000,lineal,centro,5,15825,5000,5000,5001,205155
Python,10000,binaria,centro,7,15825,5000,6022,14,1733
Python,10000,lineal,centro,2,15825,5000,5000,5001,193147
Python,10000,lineal,final,13,15100,9999,9999,10000,390982
Python,10000,lineal,final,30,15100,9999,9999,10000,408538
Python,10000,binaria,inicio,30,14101,0,2844,14,2143
Python,10000,binaria,inicio,10,14101,0,2844,14,1553
Python,10000,binaria,final,10,15100,9999,4912,12,1372
Python,10000,lineal,centro,13,15825,5000,5000,5001,209652
Python,10000,binaria,centro,12,15825,5000,6022,14,1873
Python,10000,lineal,centro,7,15825,5000,5000,5001,193938
Python,10000,lineal,inicio,18,14101,0,0,1,251
Python,10000,lineal,ausente,8,18288,-1,-1,10000,389550
Python,10000,lineal,centro,11,15825,5000,5000,5001,214159
Python,10000,binaria,final,1,15100,9999,4912,12,1733
Python,10000,lineal,ausente,15,18288,-1,-1,10000,615296
Python,10000,lineal,centro,26,15825,5000,5000,5001,352334
Python,10000,lineal,centro,24,15825,5000,5000,5001,195691
Python,10000,binaria,centro,15,15825,5000,6022,14,2604
Python,10000,lineal,ausente,9,18288,-1,-1,10000,390411
Python,10000,binaria,inicio,9,14101,0,2844,14,3555
Python,10000,binaria,ausente,6,18288,-1,-1,14,2414
Python,10000,binaria,final,29,15100,9999,4912,12,1973
Python,10000,lineal,inicio,1,14101,0,0,1,491
Python,10000,binaria,ausente,7,18288,-1,-1,14,1723
Python,10000,lineal,ausente,30,18288,-1,-1,10000,416019
Python,10000,binaria,ausente,13,18288,-1,-1,14,1943
Python,10000,lineal,final,3,15100,9999,9999,10000,719861
Python,10000,binaria,centro,9,15825,5000,6022,14,4557
Python,10000,lineal,final,11,15100,9999,9999,10000,437521
Python,10000,lineal,centro,20,15825,5000,5000,5001,193568
Python,10000,lineal,ausente,12,18288,-1,-1,10000,389820
Python,10000,lineal,centro,30,15825,5000,5000,5001,205375
Python,10000,binaria,ausente,8,18288,-1,-1,14,2153
Python,10000,lineal,final,2,15100,9999,9999,10000,390531
Python,10000,binaria,final,4,15100,9999,4912,12,1732
Python,10000,binaria,centro,1,15825,5000,6022,14,1742
Python,10000,binaria,final,12,15100,9999,4912,12,1452
Python,10000,binaria,final,23,15100,9999,4912,12,1272
Python,10000,binaria,centro,21,15825,5000,6022,14,1723
Python,10000,binaria,inicio,23,14101,0,2844,14,1592
Python,10000,binaria,inicio,8,14101,0,2844,14,1452
Python,10000,binaria,final,24,15100,9999,4912,12,1282
Python,10000,lineal,inicio,7,14101,0,0,1,300
Python,10000,lineal,inicio,29,14101,0,0,1,200
Python,10000,binaria,ausente,24,18288,-1,-1,14,1563
Python,10000,lineal,inicio,28,14101,0,0,1,210
Python,10000,binaria,centro,27,15825,5000,6022,14,1412
Python,10000,binaria,final,28,15100,9999,4912,12,1282
Python,10000,binaria,ausente,14,18288,-1,-1,14,1523
Python,10000,binaria,centro,25,15825,5000,6022,14,1503
Python,10000,lineal,ausente,26,18288,-1,-1,10000,402769
Python,10000,binaria,centro,2,15825,5000,6022,14,1462
Python,10000,lineal,inicio,15,14101,0,0,1,250
Python,10000,lineal,centro,1,15825,5000,5000,5001,193909
Python,10000,binaria,final,18,15100,9999,4912,12,1452
Python,10000,lineal,final,19,15100,9999,9999,10000,391382
Python,10000,lineal,ausente,4,18288,-1,-1,10000,406855
Python,10000,lineal,inicio,25,14101,0,0,1,391
Python,10000,lineal,inicio,17,14101,0,0,1,220
Python,10000,binaria,centro,6,15825,5000,6022,14,1683
Python,10000,lineal,ausente,14,18288,-1,-1,10000,391122
Python,10000,binaria,centro,23,15825,5000,6022,14,1713
Python,10000,binaria,final,16,15100,9999,4912,12,1301
Python,10000,lineal,final,4,15100,9999,9999,10000,392574
Python,10000,lineal,ausente,22,18288,-1,-1,10000,403961
Python,10000,lineal,final,21,15100,9999,9999,10000,408638
Python,10000,binaria,ausente,20,18288,-1,-1,14,1903
Python,10000,lineal,final,15,15100,9999,9999,10000,402990
Python,10000,binaria,inicio,7,14101,0,2844,14,1793
Python,10000,binaria,inicio,27,14101,0,2844,14,1442
Python,10000,lineal,final,16,15100,9999,9999,10000,389359
Python,10000,lineal,ausente,3,18288,-1,-1,10000,392174
Python,10000,binaria,ausente,15,18288,-1,-1,14,1642
Python,10000,binaria,inicio,3,14101,0,2844,14,1532
Python,100000,binaria,inicio,29,16363,0,67916,16,4497
Python,100000,binaria,inicio,28,16363,0,67916,16,2614
Python,100000,lineal,centro,22,13651,50000,50000,50001,2025974
Python,100000,binaria,final,26,12353,99999,94,16,3195
Python,100000,binaria,ausente,11,18288,-1,-1,17,2755
Python,100000,lineal,inicio,22,16363,0,0,1,530
Python,100000,binaria,inicio,6,16363,0,67916,16,2464
Python,100000,binaria,final,23,12353,99999,94,16,1913
Python,100000,lineal,final,14,12353,99999,99999,100000,4069374
Python,100000,lineal,ausente,5,18288,-1,-1,100000,4112007
Python,100000,binaria,inicio,14,16363,0,67916,16,3555
Python,100000,binaria,ausente,24,18288,-1,-1,17,2874
Python,100000,binaria,centro,5,13651,50000,21353,17,3656
Python,100000,lineal,final,18,12353,99999,99999,100000,4423821
Python,100000,binaria,inicio,4,16363,0,67916,16,3816
Python,100000,lineal,final,9,12353,99999,99999,100000,4197514
Python,100000,lineal,inicio,12,16363,0,0,1,751
Python,100000,lineal,inicio,14,16363,0,0,1,310
Python,100000,lineal,ausente,8,18288,-1,-1,100000,4411643
Python,100000,binaria,inicio,1,16363,0,67916,16,16905
Python,100000,lineal,inicio,9,16363,0,0,1,741
Python,100000,binaria,final,12,12353,99999,94,16,4777
Python,100000,binaria,centro,16,13651,50000,21353,17,3685
Python,100000,binaria,final,29,12353,99999,94,16,1983
Python,100000,binaria,centro,19,13651,50000,21353,17,2103
Python,100000,binaria,inicio,25,16363,0,67916,16,2183
Python,100000,lineal,ausente,21,18288,-1,-1,100000,4305625
Python,100000,lineal,inicio,1,16363,0,0,1,751
Python,100000,binaria,final,19,12353,99999,94,16,3725
Python,100000,lineal,final,22,12353,99999,99999,100000,4264925
Python,100000,binaria,inicio,2,16363,0,67916,16,3906
Python,100000,lineal,ausente,10,18288,-1,-1,100000,4120199
Python,100000,binaria,inicio,12,16363,0,67916,16,2954
Python,100000,binaria,inicio,7,16363,0,67916,16,2114
Python,100000,lineal,ausente,26,18288,-1,-1,100000,4527085
Python,100000,lineal,final,2,12353,99999,99999,100000,4267118
Python,100000,binaria,centro,22,13651,50000,21353,17,6590
Python,100000,lineal,final,29,12353,99999,99999,100000,4146539
Python,100000,binaria,centro,4,13651,50000,21353,17,3455
Python,100000,binaria,final,27,12353,99999,94,16,3856
Python,100000,lineal,centro,3,13651,50000,50000,50001,2279000
Python,100000,lineal,inicio,7,16363,0,0,1,841
Python,100000,binaria,centro,13,13651,50000,21353,17,3956
Python,100000,binaria,centro,18,13651,50000,21353,17,2403
Python,100000,binaria,centro,23,13651,50000,21353,17,1782
Python,100000,binaria,ausente,21,18288,-1,-1,17,4587
Python,100000,binaria,ausente,7,18288,-1,-1,17,2203
Python,100000,lineal,centro,26,13651,50000,50000,50001,2545186
Python,100000,binaria,final,13,12353,99999,94,16,4867
Python,100000,binaria,inicio,22,16363,0,67916,16,3395
Python,100000,binaria,final,30,12353,99999,94,16,1893
Python,100000,binaria,centro,1,13651,50000,21353,17,2674
Python,100000,binaria,final,14,12353,99999,94,16,1713
Python,100000,binaria,centro,6,13651,50000,21353,17,2123
Python,100000,lineal,centro,6,13651,50000,50000,50001,2177920
Python,100000,binaria,inicio,26,16363,0,67916,16,3285
Python,100000,binaria,final,10,12353,99999,94,16,2834
Python,100000,lineal,final,26,12353,99999,99999,100000,4187590
Python,100000,binaria,final,17,12353,99999,94,16,3044
Python,100000,binaria,centro,27,13651,50000,21353,17,2544
Python,100000,lineal,final,5,12353,99999,99999,100000,4073339
Python,100000,lineal,final,17,12353,99999,99999,100000,4505933
Python,100000,binaria,ausente,16,18288,-1,-1,17,5238
Python,100000,binaria,ausente,10,18288,-1,-1,17,2283
Python,100000,lineal,inicio,16,16363,0,0,1,701
Python,100000,lineal,final,3,12353,99999,99999,100000,4167870
Python,100000,lineal,inicio,4,16363,0,0,1,821
Python,100000,lineal,ausente,15,18288,-1,-1,100000,4074081
Python,100000,binaria,ausente,17,18288,-1,-1,17,3775
Python,100000,binaria,ausente,20,18288,-1,-1,17,2204
Python,100000,binaria,centro,26,13651,50000,21353,17,3766
Python,100000,binaria,inicio,30,16363,0,67916,16,4266
Python,100000,lineal,ausente,27,18288,-1,-1,100000,5592980
Python,100000,binaria,inicio,18,16363,0,67916,16,5669
Python,100000,binaria,centro,25,13651,50000,21353,17,5688
Python,100000,lineal,centro,18,13651,50000,50000,50001,3066512
Python,100000,lineal,final,28,12353,99999,99999,100000,4443069
Python,100000,lineal,centro,29,13651,50000,50000,50001,2166523
Python,100000,lineal,ausente,12,18288,-1,-1,100000,4164044
Python,100000,binaria,inicio,3,16363,0,67916,16,5438
Python,100000,binaria,ausente,6,18288,-1,-1,17,4757
Python,100000,binaria,inicio,21,16363,0,67916,16,2304
Python,100000,lineal,inicio,2,16363,0,0,1,671
Python,100000,binaria,ausente,19,18288,-1,-1,17,2283
Python,100000,lineal,inicio,19,16363,0,0,1,330
Python,100000,lineal,ausente,16,18288,-1,-1,100000,4295880
Python,100000,lineal,ausente,18,18288,-1,-1,100000,4327617
Python,100000,lineal,inicio,5,16363,0,0,1,811
Python,100000,lineal,inicio,29,16363,0,0,1,281
Python,100000,binaria,centro,9,13651,50000,21353,17,5778
Python,100000,lineal,ausente,11,18288,-1,-1,100000,4140931
Python,100000,lineal,ausente,20,18288,-1,-1,100000,4484822
Python,100000,lineal,centro,5,13651,50000,50000,50001,2148457
Python,100000,lineal,centro,27,13651,50000,50000,50001,2077170
Python,100000,binaria,inicio,15,16363,0,67916,16,4617
Python,100000,binaria,centro,24,13651,50000,21353,17,3806
Python,100000,lineal,final,24,12353,99999,99999,100000,4357723
Python,100000,lineal,centro,19,13651,50000,50000,50001,2209016
Python,100000,lineal,centro,1,13651,50000,50000,50001,2008438
Python,100000,lineal,ausente,24,18288,-1,-1,100000,4196763
Python,100000,lineal,ausente,2,18288,-1,-1,100000,4241100
Python,100000,lineal,final,23,12353,99999,99999,100000,4636838
Python,100000,binaria,centro,2,13651,50000,21353,17,5458
Python,100000,lineal,inicio,23,16363,0,0,1,902
Python,100000,lineal,final,21,12353,99999,99999,100000,4460115
Python,100000,binaria,final,3,12353,99999,94,16,5318
Python,100000,lineal,final,12,12353,99999,99999,100000,4269521
Python,100000,lineal,final,13,12353,99999,99999,100000,4083004
Python,100000,lineal,ausente,29,18288,-1,-1,100000,4146228
Python,100000,lineal,final,6,12353,99999,99999,100000,4175451
Python,100000,binaria,inicio,11,16363,0,67916,16,5549
Python,100000,lineal,inicio,21,16363,0,0,1,461
Python,100000,lineal,centro,20,13651,50000,50000,50001,2030240
Python,100000,lineal,final,4,12353,99999,99999,100000,4285625
Python,100000,binaria,final,15,12353,99999,94,16,4186
Python,100000,binaria,inicio,10,16363,0,67916,16,3425
Python,100000,lineal,final,27,12353,99999,99999,100000,4176533
Python,100000,lineal,centro,13,13651,50000,50000,50001,2032323
Python,100000,lineal,ausente,17,18288,-1,-1,100000,4271564
Python,100000,binaria,final,21,12353,99999,94,16,4126
Python,100000,lineal,inicio,13,16363,0,0,1,681
Python,100000,lineal,final,11,12353,99999,99999,100000,4325585
Python,100000,lineal,inicio,15,16363,0,0,1,922
Python,100000,binaria,ausente,28,18288,-1,-1,17,6149
Python,100000,lineal,inicio,30,16363,0,0,1,261
Python,100000,binaria,ausente,12,18288,-1,-1,17,2063
Python,100000,binaria,ausente,30,18288,-1,-1,17,2143
Python,100000,lineal,ausente,28,18288,-1,-1,100000,4076044
Python,100000,lineal,centro,15,13651,50000,50000,50001,2108797
Python,100000,binaria,centro,10,13651,50000,21353,17,4697
Python,100000,lineal,inicio,25,16363,0,0,1,341
Python,100000,binaria,centro,17,13651,50000,21353,17,2233
Python,100000,lineal,inicio,6,16363,0,0,1,231
Python,100000,binaria,centro,12,13651,50000,21353,17,2163
Python,100000,lineal,inicio,3,16363,0,0,1,240
Python,100000,binaria,inicio,17,16363,0,67916,16,2654
Python,100000,lineal,final,19,12353,99999,99999,100000,4092188
Python,100000,lineal,final,30,12353,99999,99999,100000,4075062
Python,100000,binaria,ausente,14,18288,-1,-1,17,2874
Python,100000,lineal,centro,2,13651,50000,50000,50001,2028377
Python,100000,binaria,final,1,12353,99999,94,16,3965
Python,100000,lineal,final,15,12353,99999,99999,100000,4088873
Python,100000,binaria,inicio,13,16363,0,67916,16,3255
Python,100000,binaria,inicio,5,16363,0,67916,16,2204
Python,100000,binaria,final,8,12353,99999,94,16,2484
Python,100000,binaria,ausente,27,18288,-1,-1,17,2073
Python,100000,lineal,centro,21,13651,50000,50000,50001,2090349
Python,100000,binaria,inicio,27,16363,0,67916,16,2533
Python,100000,binaria,ausente,4,18288,-1,-1,17,2013
Python,100000,binaria,centro,20,13651,50000,21353,17,2544
Python,100000,binaria,ausente,26,18288,-1,-1,17,1813
Python,100000,lineal,ausente,22,18288,-1,-1,100000,4105267
Python,100000,lineal,centro,25,13651,50000,50000,50001,2073715
Python,100000,binaria,ausente,5,18288,-1,-1,17,3215
Python,100000,lineal,inicio,28,16363,0,0,1,360
Python,100000,binaria,centro,11,13651,50000,21353,17,2464
Python,100000,binaria,ausente,9,18288,-1,-1,17,1853
Python,100000,lineal,inicio,24,16363,0,0,1,16334
Python,100000,lineal,centro,4,13651,50000,50000,50001,2099663
Python,100000,binaria,inicio,19,16363,0,67916,16,2815
Python,100000,binaria,final,25,12353,99999,94,16,2364
Python,100000,lineal,centro,24,13651,50000,50000,50001,2020356
Python,100000,binaria,centro,30,13651,50000,21353,17,2434
Python,100000,binaria,centro,15,13651,50000,21353,17,1642
Python,100000,lineal,centro,28,13651,50000,50000,50001,2050490
Python,100000,lineal,inicio,17,16363,0,0,1,401
Python,100000,lineal,final,7,12353,99999,99999,100000,4173319
Python,100000,lineal,ausente,4,18288,-1,-1,100000,4399325
Python,100000,lineal,centro,9,13651,50000,50000,50001,2151962
Python,100000,lineal,centro,8,13651,50000,50000,50001,2191270
Python,100000,binaria,final,20,12353,99999,94,16,4968
Python,100000,binaria,inicio,8,16363,0,67916,16,4086
Python,100000,lineal,ausente,6,18288,-1,-1,100000,4148391
Python,100000,lineal,inicio,20,16363,0,0,1,721
Python,100000,binaria,centro,14,13651,50000,21353,17,3545
Python,100000,binaria,centro,3,13651,50000,21353,17,2364
Python,100000,lineal,centro,7,13651,50000,50000,50001,2052663
Python,100000,lineal,ausente,1,18288,-1,-1,100000,4400726
Python,100000,binaria,inicio,24,16363,0,67916,16,4477
Python,100000,lineal,ausente,30,18288,-1,-1,100000,4333296
Python,100000,binaria,final,22,12353,99999,94,16,3856
Python,100000,lineal,inicio,11,16363,0,0,1,671
Python,100000,binaria,final,4,12353,99999,94,16,2063
Python,100000,binaria,final,24,12353,99999,94,16,1713
Python,100000,lineal,ausente,14,18288,-1,-1,100000,4145047
Python,100000,lineal,inicio,8,16363,0,0,1,610
Python,100000,binaria,ausente,23,18288,-1,-1,17,4456
Python,100000,lineal,final,8,12353,99999,99999,100000,4168170
Python,100000,binaria,final,16,12353,99999,94,16,2874
Python,100000,lineal,centro,12,13651,50000,50000,50001,2041037
Python,100000,lineal,final,10,12353,99999,99999,100000,4068602
Python,100000,binaria,final,5,12353,99999,94,16,2424
Python,100000,lineal,inicio,18,16363,0,0,1,361
Python,100000,binaria,final,18,12353,99999,94,16,1813
Python,100000,binaria,centro,28,13651,50000,21353,17,3526
Python,100000,lineal,ausente,3,18288,-1,-1,100000,4437431
Python,100000,binaria,final,28,12353,99999,94,16,4957
Python,100000,binaria,final,2,12353,99999,94,16,2063
Python,100000,lineal,final,25,12353,99999,99999,100000,5349138
Python,100000,lineal,final,16,12353,99999,99999,100000,4218696
Python,100000,binaria,inicio,20,16363,0,67916,16,6920
Python,100000,lineal,centro,17,13651,50000,50000,50001,2055268
Python,100000,binaria,ausente,2,18288,-1,-1,17,5579
Python,100000,lineal,centro,16,13651,50000,50000,50001,2130560
Python,100000,lineal,inicio,26,16363,0,0,1,581
Python,100000,binaria,ausente,1,18288,-1,-1,17,3225
Python,100000,binaria,ausente,8,18288,-1,-1,17,2263
Python,100000,lineal,final,20,12353,99999,99999,100000,4183854
Python,100000,lineal,centro,11,13651,50000,50000,50001,2049830
Python,100000,lineal,ausente,25,18288,-1,-1,100000,4165416
Python,100000,lineal,ausente,19,18288,-1,-1,100000,4170183
Python,100000,lineal,ausente,23,18288,-1,-1,100000,4083184
Python,100000,binaria,ausente,18,18288,-1,-1,17,6159
Python,100000,binaria,inicio,16,16363,0,67916,16,3856
Python,100000,binaria,centro,8,13651,50000,21353,17,4717
Python,100000,lineal,ausente,9,18288,-1,-1,100000,4103395
Python,100000,binaria,inicio,9,16363,0,67916,16,3005
Python,100000,binaria,ausente,29,18288,-1,-1,17,3005
Python,100000,lineal,centro,10,13651,50000,50000,50001,2035528
Python,100000,binaria,ausente,3,18288,-1,-1,17,2764
Python,100000,binaria,inicio,23,16363,0,67916,16,2443
Python,100000,binaria,final,11,12353,99999,94,16,3766
Python,100000,binaria,ausente,25,18288,-1,-1,17,2213
Python,100000,binaria,ausente,22,18288,-1,-1,17,1763
Python,100000,lineal,ausente,7,18288,-1,-1,100000,4511051
Python,100000,binaria,final,7,12353,99999,94,16,3685
Python,100000,lineal,inicio,10,16363,0,0,1,872
Python,100000,binaria,ausente,13,18288,-1,-1,17,2804
Python,100000,lineal,ausente,13,18288,-1,-1,100000,4064897
Python,100000,binaria,final,9,12353,99999,94,16,2894
Python,100000,binaria,final,6,12353,99999,94,16,1943
Python,100000,binaria,centro,21,13651,50000,21353,17,3085
Python,100000,lineal,centro,14,13651,50000,50000,50001,2021928
Python,100000,lineal,final,1,12353,99999,99999,100000,4091026
Python,100000,binaria,centro,29,13651,50000,21353,17,2784
Python,100000,binaria,ausente,15,18288,-1,-1,17,2243
Python,100000,lineal,centro,23,13651,50000,50000,50001,2085051
Python,100000,lineal,inicio,27,16363,0,0,1,441
Python,100000,lineal,centro,30,13651,50000,50000,50001,2033845
Python,100000,binaria,centro,7,13651,50000,21353,17,4006
Python,500000,binaria,final,1,13366,499999,88657,19,12789
Python,500000,lineal,ausente,14,18288,-1,-1,500000,22589365
Python,500000,lineal,centro,26,13703,250000,250000,250001,10492228
Python,500000,lineal,ausente,9,18288,-1,-1,500000,20889907
Python,500000,binaria,ausente,30,18288,-1,-1,19,12538
Python,500000,lineal,final,7,13366,499999,499999,500000,21378544
Python,500000,binaria,centro,16,13703,250000,110645,18,11227
Python,500000,lineal,ausente,27,18288,-1,-1,500000,21833330
Python,500000,lineal,ausente,11,18288,-1,-1,500000,23036629
Python,500000,binaria,inicio,29,14259,0,158841,19,13540
Python,500000,binaria,final,6,13366,499999,88657,19,8001
Python,500000,binaria,inicio,18,14259,0,158841,19,2343
Python,500000,lineal,centro,11,13703,250000,250000,250001,10713307
Python,500000,binaria,inicio,3,14259,0,158841,19,9004
Python,500000,binaria,ausente,8,18288,-1,-1,19,10846
Python,500000,binaria,centro,10,13703,250000,110645,18,7592
Python,500000,binaria,final,21,13366,499999,88657,19,4676
Python,500000,lineal,inicio,25,14259,0,0,1,1081
Python,500000,lineal,final,11,13366,499999,499999,500000,21891987
Python,500000,lineal,inicio,20,14259,0,0,1,1893
Python,500000,lineal,centro,28,13703,250000,250000,250001,10361655
Python,500000,lineal,ausente,13,18288,-1,-1,500000,22271131
Python,500000,binaria,centro,6,13703,250000,110645,18,13900
Python,500000,lineal,final,6,13366,499999,499999,500000,25544912
Python,500000,binaria,final,20,13366,499999,88657,19,16775
Python,500000,binaria,inicio,26,14259,0,158841,19,10045
Python,500000,lineal,ausente,25,18288,-1,-1,500000,25771428
